pair,date,direction,abs_z,z_velocity,spread_vol,half_life,spread_slope,corr_recent,beta,coint_pvalue,market_vol,ret_a_5d,ret_b_5d,mom_a_252,mom_b_252,mom_rel,corr_baseline,corr_change,comembership,coint_recent_pvalue,vol_ratio,sector_dispersion,detach_max,adf_stat,hurst,vix_level,vix_change,vol_spike_max,n_pairs_extreme,z_rank,reverted,reverted_5,reverted_20,reverted_safe
CAT/MS,2020-01-17,-1,3.630531080104346,-1.4580017530317635,0.021422119446577147,12.35415446631248,-0.013733839783400528,0.6177927760381583,0.727,0.0005,0.003556922673256858,0.01821808875350417,0.09668485894865775,0.12880373275993495,0.33038903962863,-0.20158530686869502,0.6268082006712091,-0.009015424633050828,0.8333333333333334,0.359573379926845,1.0129202145539749,0.03665844227262275,0.10676156294114825,-1.3143633812587332,0.4123411606624081,5.64643969567482,-1.9866031947306997,1.0538897969517425,10,0.9622641509433962,0,0,0,0
GOOGL/AAPL,2020-01-17,1,3.2268907776145808,1.39092167122135,0.01439598382574459,10.168141386291014,0.006046015829602537,0.555146360582819,0.375,0.034,0.003556922673256858,0.034770732769316304,0.026708090786747185,0.2972077602824945,0.7302993971625225,-0.43309163688002794,0.5481084108421264,0.007037949740692606,0.6825396825396826,0.18459320787713646,0.8411144623998297,0.04316722303349237,0.1872727762541715,-2.50910923297892,0.27024971736973785,5.64643969567482,-1.9866031947306997,1.1667914172693388,10,0.9433962264150944,0,0,0,0
PH/C,2020-01-21,-1,2.0639618909457758,-0.27450378212126325,0.014619401430373206,17.235408518180378,0.00038212888029640497,0.6843351261941197,0.818,0.0294,0.003749283730836828,-0.029407346669139578,-0.009342728789665244,0.23761213423065897,0.26377213380419295,-0.026159999573533987,0.6841460126907608,0.00018911350335892863,0.8492063492063492,0.5034196344800713,1.4026835517669833,0.046332140149847725,0.13376671331763212,-2.189252189502803,0.2848216696879682,5.951803407848807,-1.7190833402642287,0.9843843145104262,10,0.8301886792452831,1,0,1,0
AMT/CCI,2020-01-21,-1,2.192874277238024,-1.9869780848865697,0.01772745473957799,6.9401651943139315,-0.012588906584475614,0.7646709934986013,1.492,0.0145,0.003749283730836828,0.005591367509973466,0.03376011662630063,0.38061443914723103,0.354620701223646,0.02599373792358506,0.7483487081405493,0.016322285358052024,0.9444444444444444,0.003168576674101888,1.1220259375779877,0.023086824169308875,-0.0543398001132912,-3.1677148278530485,0.33245682884970573,5.951803407848807,-1.7190833402642287,0.8153657885437041,10,0.8490566037735849,0,0,0,0
PH/APH,2020-01-22,-1,2.0242059492807623,-1.6815707861289875,0.012949313964603103,14.253873154595277,-0.004849301427009168,0.5543174626995141,0.848,0.0475,0.003722367182064976,-0.039560819141573944,-0.026559931264366288,0.2469031813862479,0.2826745763749585,-0.035771394988710625,0.6023416487228626,-0.04802418602334846,0.6666666666666666,0.4832335950477199,1.7814741517826573,0.044320306685021904,0.08618566582471565,-1.9972309026325603,0.3922065993954382,5.909074711327329,-1.8128662329954652,0.8100680481812537,21,0.6037735849056604,1,1,1,1
CVX/KMI,2020-01-22,-1,2.931523341633639,-1.3377149677692572,0.017479244133686532,7.922537961498508,-0.007226869851045927,0.31657868831064595,0.241,0.0216,0.003722367182064976,-0.0296704506320129,-0.023574732562787304,0.04479808409948127,0.22110301125197518,-0.1763049271524939,0.48531479521854254,-0.1687361069078966,0.373015873015873,0.09608913859636925,1.1848318981398935,0.052841689470134956,0.07834892680733385,-2.2198954515557605,0.4287604817348762,5.909074711327329,-1.8128662329954652,0.8173522613736125,21,0.8301886792452831,0,0,0,0
PH/JPM,2020-01-22,-1,3.1937695696954633,-3.720494808269448,0.011060612761375882,14.421437356946942,-0.009027585509515152,0.5760712491778704,0.806,0.0018,0.003722367182064976,-0.039560819141573944,-0.015391839340018088,0.2469031813862479,0.312551261641258,-0.06564808025501012,0.6572610007980055,-0.08118975162013509,0.8095238095238095,0.3426285277424434,1.7654639805351566,0.044320306685021904,0.08518572017998738,-2.9626833900096217,0.1625780550624481,5.909074711327329,-1.8128662329954652,1.1206015027389342,21,0.9056603773584906,1,0,1,1
ETN/JPM,2020-01-22,1,2.0829956407103727,2.214027530287535,0.011385668124833723,12.50836894471743,0.006815094386386133,0.4492033556501926,0.856,0.0423,0.003722367182064976,0.03200128854449957,-0.015391839340018088,0.35586727974863397,0.312551261641258,0.04331601810737595,0.6390974117909756,-0.18989405614078297,0.8650793650793651,0.04773102368217355,1.1066539815673173,0.044320306685021904,0.22712217377083477,-2.314109678631045,0.44948862838868764,5.909074711327329,-1.8128662329954652,1.1206015027389342,21,0.6226415094339622,0,0,0,0
ISRG/BSX,2020-01-22,1,2.391427188276155,0.20289676133438528,0.017759501089539248,28.289676744646663,-0.00020115376017096074,0.35193156839663253,0.574,0.0401,0.003722367182064976,0.012449334009585478,0.03206362559597009,0.12826398154401186,0.16740501493631355,-0.03914103339230168,0.5759284332606331,-0.2239968648640006,0.7936507936507936,0.7110159945244969,0.7771154632407943,0.04373224319014242,0.27741151066302394,-1.0966562263633017,0.250945848436049,5.909074711327329,-1.8128662329954652,0.9915455560253709,21,0.7358490566037735,1,0,1,1
PH/ETN,2020-01-22,-1,4.376532608441011,-5.159522874609502,0.01293608389330334,12.006447345703046,-0.015304082758143683,0.5020547606534361,0.92,0.012,0.003722367182064976,-0.039560819141573944,0.03200128854449957,0.2469031813862479,0.35586727974863397,-0.10896409836238607,0.8033899160989106,-0.3013351554454745,0.9682539682539683,0.1489401763493624,1.5953170638168115,0.044320306685021904,0.22304882326100672,-1.3925942312464383,0.3219069188744105,5.909074711327329,-1.8128662329954652,0.8446984680313064,21,0.9811320754716981,0,0,0,0
INTU/CDNS,2020-01-22,1,2.373197314515176,1.7363607568632264,0.017505434140861722,14.122691192405899,0.008471760381036397,0.45305540593458565,0.678,0.0253,0.003722367182064976,0.06254725110835313,0.029715263981287876,0.32017335246329015,0.49097063791946205,-0.1707972854561719,0.6413612365369031,-0.18830583060231748,0.7777777777777778,0.2611116337617433,0.9686499576951916,0.04014238320528638,0.38585344395725074,-2.0546005114245602,0.35829674215357277,5.909074711327329,-1.8128662329954652,0.9483131056542184,21,0.7169811320754716,0,0,0,0
NEE/D,2020-01-22,1,2.5407526976635117,0.9686903081341061,0.021624387525257832,24.111501712274737,0.004907845469739719,0.58405869959497,1.484,0.0296,0.003722367182064976,0.04795744341136521,0.02101041646151991,0.4058992118111262,0.24618892736641573,0.15971028444471047,0.5976935952162317,-0.013634895621261633,0.9365079365079365,0.2018054617163456,1.3296239007713855,0.02199176086725765,0.03996043327578169,-1.8287883727947347,0.299658036176537,5.909074711327329,-1.8128662329954652,1.0104795194372058,21,0.7547169811320755,0,0,1,0
PH/RTX,2020-01-22,-1,2.1552732404385986,-2.344045523535948,0.019610048054260726,11.533914887731916,-0.011933464440381271,0.5062678917771649,0.875,0.0285,0.003722367182064976,-0.039560819141573944,0.01473824756304598,0.2469031813862479,0.3478421839494823,-0.1009390025632344,0.5992935494442585,-0.09302565766709359,0.8333333333333334,0.043271656099794865,2.0142848518096743,0.044320306685021904,0.08363259836375048,-1.7756227954067678,0.24973826265171073,5.909074711327329,-1.8128662329954652,0.8160236190742567,21,0.660377358490566,1,0,1,1
CAT/BLK,2020-01-23,-1,3.179601506092164,-1.4797741841599457,0.022450639568540386,14.503068606946695,-0.011175247236628442,0.39147654227212264,0.687,0.022,0.0035815352083768143,-0.012571514721446242,0.021787757359530424,0.10818561314052744,0.312681692766132,-0.20449607962560457,0.6302129681986642,-0.2387364259265416,0.7777777777777778,0.38460199159663166,1.379159631728618,0.0442194163508605,0.20189033197311712,-1.585011190104654,0.5224673082584248,5.685510883912169,-1.9834557891114333,1.133675505710453,16,0.9622641509433962,0,0,0,0
CAT/GS,2020-01-23,-1,2.5851337760982185,-0.9042725240266409,0.02203718700551734,20.796722766848497,-0.006711698385551053,0.5774462022181978,0.576,0.0003,0.0035815352083768143,-0.012571514721446242,0.0015074656056217606,0.10818561314052744,0.24133278483805753,-0.1331471716975301,0.5910372589372415,-0.013591056719043704,0.8174603174603174,0.5266559439223398,1.0762433422341813,0.0442194163508605,-0.013727144136858938,-1.1422571148685647,0.5757318851752743,5.685510883912169,-1.9834557891114333,0.9324768048276711,16,0.7924528301886793,0,0,0,0
APH/ETN,2020-01-23,-1,2.038627034238445,-2.889594106927288,0.01499752057028411,14.885830175610385,-0.015417782151559919,0.3396225615974216,0.81,0.0164,0.0035815352083768143,-0.02204228306620548,0.04171629280793976,0.2522495081678695,0.36757986735552706,-0.11533035918765755,0.5548259198225288,-0.21520335822510722,0.5476190476190477,0.3167458675010692,0.8816777698646563,0.03814052892362471,0.2363332700999865,-1.7336653554709172,0.5315505593683411,5.685510883912169,-1.9834557891114333,0.8603027317828428,16,0.6981132075471698,0,0,0,0
MS/URI,2020-01-24,1,2.3666156548374095,-1.1132160971382827,0.04017714159239107,36.55984610046653,-0.006492729572724409,0.607789625912427,0.53,0.0063,0.004288649263375613,-0.034060201782684096,-0.03880205863571806,0.28889773023765786,0.20679270933337524,0.08210502090428262,0.6604323501439378,-0.05264272423151073,0.8571428571428571,0.7015162915537733,0.7845865649791253,0.05685378611202369,0.08572819387635178,0.06930134477185647,0.49459083365488965,6.808019646763332,-0.8672405501921903,1.2723691722917583,15,0.7735849056603774,0,0,1,0
COF/PNC,2020-01-24,1,2.6098278157807693,0.6859069663038739,0.021292279624294398,9.2998559567068,0.00661043646095686,0.621527245144198,0.804,0.0222,0.004288649263375613,0.013319329396785484,-0.014785560045187829,0.28100925035500257,0.22549982816566683,0.055509422189335744,0.7181787027490661,-0.09665145760486815,0.9285714285714286,0.07903797602371493,1.1928853554070007,0.05685378611202369,0.13559823242477953,-1.0330663859853912,0.45870768028870407,6.808019646763332,-0.8672405501921903,1.2353879067375235,15,0.8113207547169812,1,0,1,1
AXP/MSFT,2020-01-24,1,3.4376212510683053,2.0804888894148257,0.01650857545240893,20.52146826188531,0.007338234983540353,0.492139683902657,0.558,0.018,0.004288649263375613,0.03433330444118354,-0.00682351720702723,0.3176566555006106,0.45554137253411575,-0.13788471703350513,0.6327459864072453,-0.14060630250458833,0.7857142857142857,0.3827186507382261,1.252759980102593,0.05685378611202369,0.16733350514583445,-1.9437833065480463,0.3637203542639978,6.808019646763332,-0.8672405501921903,1.362725691892201,15,0.9811320754716981,1,1,1,1
CAT/MS,2020-01-27,-1,2.990231386412292,0.4516942106026187,0.03235815152762349,14.089161673040092,-0.006750735986022966,0.6814115602919312,0.727,0.0005,0.0057113655238028695,-0.08505700721277254,-0.07959350683823985,0.020237064855431974,0.24027033457826308,-0.2200332697228311,0.6208812424251385,0.06053031786679264,0.8650793650793651,0.15474017553478003,0.9176025231640272,0.05577207667887953,0.06643096253194236,-0.6474854537633948,0.4699107393538785,9.066511693542328,1.6317723856547026,1.3108243565281763,15,0.8867924528301887,0,0,0,0
BDX/ISRG,2020-01-27,1,2.216033099823593,1.0012439801456992,0.03455220461343997,19.03165925533317,0.009256688944567302,0.1715791700704873,0.518,0.0153,0.0057113655238028695,0.009590105327137444,-0.05573885025844927,0.15293098933254523,0.09699625135483281,0.05593473797771242,0.5753389280930847,-0.40375975802259745,0.5158730158730159,0.542247067422084,0.9429747241758825,0.050580152797992814,0.32198913334687507,-1.387851453061178,0.4083583937208447,9.066511693542328,1.6317723856547026,1.2339479044608723,15,0.7547169811320755,0,0,0,0
CRM/ISRG,2020-01-27,1,2.491310863994104,1.203057624895301,0.04372323050535173,14.591384267041626,0.010179864424986302,0.17149961814086362,1.021,0.0265,0.0057113655238028695,-0.00837594832094446,-0.05573885025844927,0.1879931526450367,0.09699625135483281,0.09099690129020388,0.45462637207516354,-0.2831267539342999,0.2857142857142857,0.46664467508108975,0.9519928525703519,0.050930178103425254,0.2687827721353693,-1.7038366689516051,0.4423155267953146,9.066511693542328,1.6317723856547026,1.3294771768905573,15,0.8113207547169812,0,0,0,0
AEP/XEL,2020-01-27,1,2.7853610122038175,0.42537671862186865,0.007771204092205298,15.89969230993039,0.003019287422813539,0.8464542469754617,0.947,0.0018,0.0057113655238028695,0.03214844648157644,0.02343430271072311,0.31327115698937824,0.3076062968591451,0.005664860130233151,0.855890451640778,-0.009436204665316361,1.0,0.6111475742020022,0.8808098445012325,0.027287370167968936,0.05730741353174418,-0.9593715427359034,0.326552797954501,9.066511693542328,1.6317723856547026,0.9607364399555517,15,0.8490566037735849,1,0,1,1
AMT/CCI,2020-01-28,-1,3.220208395984921,-0.6144605920113237,0.02176943027347586,10.5020070138094,-0.004997236141681382,0.8265426843914576,1.492,0.0145,0.006002269481941269,0.0018991284526261865,0.02347217765031928,0.3621950373649483,0.3170800990139444,0.045114938351003886,0.7505489557981648,0.07599372859329279,0.9603174603174603,0.012715273975451545,0.9987710962953292,0.03945563178040845,-0.053606072441602426,-2.286895132936346,0.3258435851160217,9.528307410725457,2.069439248290501,0.7855763032423196,16,0.9811320754716981,0,0,0,0
USB/JPM,2020-01-28,-1,2.015579374528224,0.14958946776204618,0.04020186112086738,999.0,-0.001527330857961932,0.7783764862894624,0.736,0.0184,0.006002269481941269,-0.010343735802835319,-0.017768761072594508,0.07878628395125364,0.2868626590965979,-0.20807637514534427,0.8182690428021764,-0.03989255651271395,0.9841269841269841,0.9599836177178864,0.8796112621458159,0.060082352471525026,0.1535291384656866,1.2695467709509674,0.620325426593221,9.528307410725457,2.069439248290501,1.300342125609376,16,0.6981132075471698,0,0,0,0
CAT/URI,2020-01-28,-1,2.075958936155502,-1.6056482602566495,0.016786906209328,11.589356675900058,-0.008174649921754002,0.8059210992917263,0.437,0.0041,0.006002269481941269,-0.06449737699116387,-0.029397415128608273,0.12334813282594137,0.18733082405390178,-0.06398269122796041,0.6933176739300787,0.11260342536164758,0.8888888888888888,0.09909317319071581,0.7085628292220499,0.05576948836866184,0.060165496631393256,-1.7996192175682544,0.46230309671127634,9.528307410725457,2.069439248290501,1.0426111612906592,16,0.7358490566037735,0,0,0,0
ED/PEG,2020-01-28,1,2.580533849607765,1.6497536595844329,0.02310481071019484,55.862123517113545,0.010687641532336404,0.5757578931499265,0.817,0.0437,0.006002269481941269,0.03621854533840452,0.0020132108711305996,0.25492727313416097,0.16151383019925758,0.09341344293490339,0.6684548836329178,-0.09269699048299129,0.753968253968254,0.43984139399774164,1.0002958022241357,0.02617908844936434,0.16072637086877317,-1.4198300972129922,0.41558673587411676,9.528307410725457,2.069439248290501,1.223833605651196,16,0.8679245283018868,0,0,1,0
DE/PCAR,2020-01-29,-1,2.154390980134512,-1.925640000366979,0.026294579239066335,17.31165734877451,-0.01624055714835361,0.5609155148275092,0.61,0.0403,0.006074763925730564,-0.0664260107691712,-0.010845982295306644,0.016312250654613614,0.20693542623694716,-0.19062317558233355,0.5808597533835311,-0.019944238556021898,0.6825396825396826,0.4147460490749335,1.432315434556683,0.06578790875243455,0.08981081647776634,-1.291612171924722,0.43461496612431794,9.643388772545713,1.901494061905927,1.2341071916038717,14,0.7547169811320755,1,0,1,1
ETN/JPM,2020-01-29,1,2.3962610666444135,-0.9850500372511086,0.013508465555915264,11.592834549938662,-0.0006034866416949427,0.5141156466115822,0.856,0.0423,0.006074763925730564,-0.0029894885179926334,-0.01808755390062089,0.3434112690474489,0.28258567491946174,0.06082559412798716,0.6539362117792924,-0.13982056516771024,0.8571428571428571,0.02388053213516354,1.0169618323472651,0.06578790875243455,0.14231924148957142,-2.1112516530344148,0.44509040215890416,9.643388772545713,1.901494061905927,1.300147510311185,14,0.8113207547169812,0,0,0,0
PH/ETN,2020-01-29,-1,2.532475822652597,0.8865060872064365,0.018982581166758716,10.87296715249102,-0.0010442594292103537,0.5877160473161749,0.92,0.012,0.006074763925730564,0.0014075037980898486,-0.0029894885179926334,0.22478194918741057,0.3434112690474489,-0.11862931986003833,0.8026643596805451,-0.21494831236437018,0.9444444444444444,0.3442964663225423,1.408910773552159,0.06578790875243455,0.13798879355768223,-1.4709053890943395,0.33654826046756064,9.643388772545713,1.901494061905927,1.1395442969397245,14,0.8301886792452831,0,0,0,0
CVX/KMI,2020-01-29,-1,2.7184104723086238,0.40993920980656195,0.026279003541956836,9.635254276787293,-0.0041501731091222165,0.3532298818455314,0.241,0.0216,0.006074763925730564,-0.022664322694800454,0.010913270172562939,0.026683996288201506,0.20847225093696942,-0.1817882546487679,0.4847967454143899,-0.1315668635688585,0.38095238095238093,0.1104137931571979,1.0230317328975682,0.05799498524925006,0.07337190837694496,-1.5726172043888154,0.47619275434633823,9.643388772545713,1.901494061905927,1.0544527283273561,14,0.9433962264150944,0,0,0,0
APH/ETN,2020-01-30,-1,3.2065935472222855,-0.8954514468078387,0.01978343614084621,17.67568347416058,-0.008507924412112667,0.3941810527869676,0.81,0.0164,0.005995796726127501,-0.04294406564222575,-0.006867340297013413,0.15383268459710475,0.32253445519238966,-0.1687017705952849,0.5602748156100245,-0.16609376282305688,0.5476190476190477,0.47138653533692476,0.9207316644933354,0.05940910087804548,0.1553071362478926,-1.5764737487150853,0.5304929660101474,9.51803222941717,1.9610862096122155,1.1850953947655765,14,0.8867924528301887,0,0,0,0
TFC/PNC,2020-01-30,-1,3.826642038898688,-4.928426071206513,0.012067356177177439,17.19070409896471,-0.014479518857839404,0.5682000478994592,0.632,0.0356,0.005995796726127501,-0.07801919674785873,-0.011525889780138243,0.09667161769935717,0.23056182106488254,-0.13389020336552537,0.7930353021382307,-0.2248352542387715,0.9603174603174603,0.31549537126391514,1.2186837502930503,0.06314141401231194,0.2619410712616259,-2.7988538116764867,0.36571548959939393,9.51803222941717,1.9610862096122155,1.3597978703276696,14,0.9245283018867925,1,0,1,0
CAT/BLK,2020-01-30,-1,3.1147536104735143,0.3281006773525874,0.03585742495699614,23.970747242835294,-0.00960215646052191,0.43488183911754064,0.687,0.022,0.005995796726127501,-0.05308350687380692,-0.004160188155263533,0.06815895898423907,0.30888864066302535,-0.24072968167878628,0.665466382287601,-0.23058454317006039,0.7857142857142857,0.5625438033685982,1.2033357716106583,0.07226467847848854,0.18084128573560077,-1.117805923510046,0.5599712415733035,9.51803222941717,1.9610862096122155,1.414342853127037,14,0.8679245283018868,0,0,0,0
TFC/C,2020-01-30,-1,4.523131578153489,-3.750320877933451,0.013221056810671138,19.666524347030993,-0.01231946247752576,0.5096380326969413,0.58,0.033,0.005995796726127501,-0.07801919674785873,-0.030149679807922602,0.09667161769935717,0.21509317061231092,-0.11842155291295375,0.7521234460946655,-0.24248541339772423,0.9841269841269841,0.5216693046520361,1.1119328855240769,0.06314141401231194,0.26003408305187403,-2.2883657516430547,0.44894942304293584,9.51803222941717,1.9610862096122155,1.2309268288620363,14,0.9622641509433962,0,0,1,0
TFC/BAC,2020-01-30,-1,3.9318760473242476,-4.85559149824841,0.012526403761010076,15.367908606428154,-0.014057490428553972,0.5804189752474315,0.705,0.0332,0.005995796726127501,-0.07801919674785873,-0.01893561107785624,0.09667161769935717,0.16373687894242517,-0.067065261243068,0.7915872689721294,-0.21116829372469792,0.9920634920634921,0.3906284374295982,1.1613345821647703,0.06314141401231194,0.2609543952820432,-1.5247382088160801,0.508140240186885,9.51803222941717,1.9610862096122155,1.2669757183573442,14,0.9433962264150944,0,0,1,0
MSFT/TMO,2020-01-30,1,4.974108082352401,4.939857940362828,0.02034034135431623,14.650250079880838,0.021763364313981206,0.10981163948932583,1.202,0.0183,0.005995796726127501,0.035703256782375625,-0.0473809494410764,0.4996793843346605,0.2690125343253875,0.230666850009273,0.5162159774372991,-0.40640433794797326,0.7142857142857143,0.08874401622631795,0.8477130078313988,0.05940910087804548,0.08634841498086654,-2.464165991713144,0.329517081615279,9.51803222941717,1.9610862096122155,1.6427895091699962,14,0.9811320754716981,0,0,0,0
CAT/GS,2020-01-30,-1,2.975091984312655,0.35764905145309145,0.03337990307665424,29.572089893794548,-0.008755944876298768,0.5979265374747255,0.576,0.0003,0.005995796726127501,-0.05308350687380692,-0.005921777176610021,0.06815895898423907,0.20746565995230704,-0.13930670096806796,0.6261363918239071,-0.028209854349181662,0.8571428571428571,0.5644150215915547,0.9640418013789509,0.07226467847848854,-0.0007625991173489943,-1.3672209878223776,0.5998843157322783,9.51803222941717,1.9610862096122155,1.237715944051182,14,0.8490566037735849,0,0,0,0
PH/APH,2020-01-30,1,3.664358689942571,5.090798786495671,0.011524136142020453,18.312940319574228,0.014419509441316713,0.557205263756945,0.848,0.0475,0.005995796726127501,0.016414482011882114,-0.04294406564222575,0.2375089964783239,0.15383268459710475,0.08367631188121916,0.6005036283032887,-0.043298364546343726,0.7142857142857143,0.5914254282241097,1.3034024016743069,0.07226467847848854,0.13838280661113578,-1.7668607797252323,0.3696584290967875,9.51803222941717,1.9610862096122155,1.3470374374330332,14,0.9056603773584906,0,0,1,0
AMZN/INTU,2020-01-31,1,3.0148892890478964,3.7059283389821855,0.025480126846600587,17.73245099865742,0.021165715762250497,0.006869150421004351,0.482,0.0426,0.007266166566857199,0.07603984598313929,-0.027092606794635543,0.155912021126281,0.2692168651652249,-0.11330484403894392,0.40608267487748406,-0.39921352445647973,0.4126984126984127,0.42971470589073185,1.0579634082342788,0.13252323884324496,0.4815781972594122,-1.6816029280364373,0.31925020574009905,11.534681832405678,4.747208135540143,1.304538294919524,19,0.8113207547169812,0,0,1,0
AMZN/SNPS,2020-01-31,1,3.6208552600237955,3.7129570092730964,0.024069852923820533,20.103941090131222,0.021321779178171907,0.216146849857291,0.336,0.0227,0.007266166566857199,0.07603984598313929,-0.04338131200016271,0.155912021126281,0.4575400792107436,-0.3016280580844626,0.48780248689598105,-0.27165563703869006,0.7619047619047619,0.546300320169795,1.0216708597335633,0.13252323884324496,0.4815781972594122,-1.4505368295708692,0.33234751932585016,11.534681832405678,4.747208135540143,1.304538294919524,19,0.9622641509433962,0,0,1,0
PEG/XEL,2020-01-31,-1,2.2566762757878562,-0.7653536419762978,0.02757545905698791,104.13641389452447,-0.00906903270532102,0.43873859781609187,0.62,0.0336,0.007266166566857199,-0.04071377530967135,0.02962992213603144,0.11339482358973507,0.305586989027852,-0.1921921654381169,0.6269581590906466,-0.1882195612745547,0.6507936507936508,0.32055539122739174,0.9514578102266377,0.033582506856942945,0.15451884347937817,-0.6990887425424096,0.5060850059332449,11.534681832405678,4.747208135540143,1.2690082191724634,19,0.6792452830188679,0,0,0,0
MS/URI,2020-01-31,1,2.2251703571112924,0.23239535056485972,0.04887064151160708,53.25164728419221,0.009561509253634469,0.5014993222010367,0.53,0.0063,0.007266166566857199,-0.036345125885040463,-0.11120218349419542,0.23953966524310122,0.07998141036952422,0.159558254873577,0.643334006053727,-0.14183468385269038,0.8888888888888888,0.8593683498746958,0.7217912975944867,0.06347524308970771,0.18589065843602437,0.4260948479292984,0.5425449980664581,11.534681832405678,4.747208135540143,1.5286204018235576,19,0.660377358490566,0,0,1,0
AMZN/AAPL,2020-01-31,1,3.48691555577879,5.055456159528519,0.018766590049661688,54.37886633748206,0.01879494602311081,-0.03143362161165433,0.419,0.0284,0.007266166566857199,0.07603984598313929,-0.02803558817034002,0.155912021126281,0.6352686870194675,-0.4793566658931865,0.45182437204375303,-0.48325799365540734,0.5634920634920635,0.5931079898364036,1.0711970961152553,0.13252323884324496,0.4815781972594122,-1.8673336464726276,0.30763678101573116,11.534681832405678,4.747208135540143,1.3363235809866525,19,0.9433962264150944,0,0,0,0
AMZN/GOOGL,2020-01-31,1,2.4240631322877095,3.7643328562827016,0.02464405584712512,52.27594980414224,0.01941956392125839,0.17609020880513285,0.826,0.0359,0.007266166566857199,0.07603984598313929,-0.02303679651762458,0.155912021126281,0.24104301804835693,-0.08513099692207593,0.5203177569612016,-0.3442275481560688,0.6031746031746031,0.6526377764579362,1.4819285969203166,0.13252323884324496,0.4815781972594122,-1.8846827610377772,0.29289041183917147,11.534681832405678,4.747208135540143,1.304538294919524,19,0.7358490566037735,0,0,0,0
CAT/MS,2020-02-03,-1,2.867961239285837,-0.16636155732695057,0.044307156972293184,40.63340096049618,-0.009384969362797911,0.673940726646953,0.727,0.0005,0.0072883238290162985,-0.044903846857996754,-0.003107775113718958,0.019781527893447226,0.25743686420164824,-0.23765533630820102,0.6661475902391407,0.007793136407812318,0.9047619047619048,0.11677006215483487,0.830671908918721,0.07128117854560156,0.060583737074943134,0.4534183938101851,0.5690065500331206,11.5698553956499,5.015195477262691,1.4634248617861259,17,0.8490566037735849,0,0,1,0
CRM/ISRG,2020-02-03,1,2.276993849480408,0.12237870326707467,0.05573306601438588,16.94637018995359,0.006666029516619182,0.2017484389175834,1.021,0.0265,0.0072883238290162985,0.02572980327433072,-0.0033183372169540704,0.1736010519032094,0.07519107705591743,0.09840997484729197,0.4434722865742078,-0.24172384765662439,0.2777777777777778,0.7125670821824791,0.9378892461864058,0.06266380242011373,0.14382962363397528,-1.2724050524086181,0.4426551071770174,11.5698553956499,5.015195477262691,1.448094483621495,17,0.7547169811320755,0,0,1,0
GOOGL/AAPL,2020-02-03,1,2.697008279608679,1.6883653343536507,0.019401264519575377,11.171071773479186,0.0066398405515190086,0.5404697767518807,0.375,0.034,0.0072883238290162985,0.03491354229373389,-0.0009393879076649014,0.28170128707766473,0.6320380152747296,-0.35033672819706485,0.531793133162361,0.008676643589519695,0.7301587301587301,0.1611714898296055,0.791530913637054,0.06266380242011373,0.015809746551683324,-1.4893937926418692,0.28602107962403256,11.5698553956499,5.015195477262691,1.3654086543878754,17,0.8113207547169812,0,0,1,0
ETN/RTX,2020-02-04,1,3.5455023484764268,2.7452189599383234,0.014688571148415463,10.051701955007164,0.008732541407522816,0.643160820135967,0.974,0.0008,0.007942049654064146,0.04707236053947916,0.0009152202923798924,0.30339518650378583,0.2724630576523497,0.030932128851436147,0.6514180700412611,-0.008257249905294084,0.7777777777777778,0.0855090922597106,1.4213110505856275,0.06121453971083591,0.12147554217986933,-1.6805972020467013,0.37452509496671266,12.607612970868177,6.252362045707212,1.5041881576519867,21,0.9622641509433962,0,0,0,0
EOG/FANG,2020-02-04,1,2.216617209978923,0.4714308129375768,0.03697267452126083,30.024577169239482,0.006981792989227395,0.7013506373800019,1.063,0.0467,0.007942049654064146,-0.04553792017485225,-0.07749718390082183,-0.2871992747787431,-0.3487963456139527,0.0615970708352096,0.7451607439993438,-0.043810106619341926,0.9920634920634921,0.5194964333121116,1.1472591837215955,0.06779830953820142,0.018798899478459363,-1.1987716639276709,0.40020760375304376,12.607612970868177,6.252362045707212,1.1581364834326215,21,0.6792452830188679,0,0,0,0
CAT/URI,2020-02-04,-1,2.554237130685385,-1.6027386431982245,0.017217889678378985,13.111338020989209,-0.004198041705357684,0.6716933871802293,0.437,0.0041,0.007942049654064146,-0.023905150092323524,-0.019931645044986013,0.0484228165811027,0.1312003806227997,-0.082777564041697,0.6984723201199315,-0.026778932939702238,0.9126984126984127,0.1965333573985497,0.5817908359210775,0.06121453971083591,0.16090737888419315,-1.9603415583631802,0.4686364846829525,12.607612970868177,6.252362045707212,1.3506670329318107,21,0.7924528301886793,0,0,0,0
MCO/SPGI,2020-02-04,1,2.6414849430741656,0.8526430217710648,0.015659884076120106,9.940890368294406,0.004605135604876939,0.785049878620005,0.981,0.0405,0.007942049654064146,0.02531228968617505,0.002150544617196992,0.5175237735460358,0.4367180409153457,0.08080573263069013,0.8160859307203984,-0.031036052100393396,1.0,0.5306853685275976,0.979986166878867,0.05419463253702645,-0.05411083569791886,-0.7979086281837349,0.41138079114643233,12.607612970868177,6.252362045707212,1.5399449518270492,21,0.8113207547169812,0,0,0,0
